product_id,date,cluster,unit_price,lag_price,price_ratio,month_sin,month_cos,qty,revenue,product_score,freight_price,product_weight_g
bed4,2018-05-01,Cluster_Volume,47.9,47.9,0.8377073697039088,0.49999999999999994,-0.8660254037844387,2,95.8,4.2,12.055,800
bed4,2018-06-01,Cluster_Volume,47.9,47.9,0.8564276774539602,1.2246467991473532e-16,-1.0,4,191.6,4.2,12.6375,800
bed4,2018-07-01,Cluster_Volume,47.9,47.9,0.8665849197110698,-0.4999999999999997,-0.8660254037844388,2,95.8,4.2,24.69,800
bed5,2017-05-01,Cluster_Volume,215.0,215.0,1.838392475416845,0.49999999999999994,-0.8660254037844387,1,215.0,4.4,8.76,9750
bed5,2017-06-01,Cluster_Volume,209.0,215.0,1.8181818181818183,1.2246467991473532e-16,-1.0,10,2090.0,4.4,21.322,9750
bed5,2017-07-01,Cluster_Volume,205.0,209.0,1.8043127475429075,-0.4999999999999997,-0.8660254037844388,59,12095.0,4.4,22.1959322,9750
bed5,2017-08-01,Cluster_Volume,199.5098039,205.0,1.7847380775499073,-0.8660254037844385,-0.5000000000000004,52,10374.509802800001,4.4,19.41288462,9750
bed5,2017-09-01,Cluster_Volume,163.3987097,199.5098039,1.638089365836955,-1.0,-1.8369701987210297e-16,32,5228.7587104,4.4,24.3246875,9750
computers1,2017-05-01,Cluster_Volume,94.9,94.9,0.9999999999999999,0.49999999999999994,-0.8660254037844387,4,379.6,4.0,15.84,173
computers1,2017-06-01,Cluster_Volume,100.9,94.9,0.8366732082147104,1.2246467991473532e-16,-1.0,6,605.4000000000001,4.0,17.785,173
computers1,2017-07-01,Cluster_Volume,109.9,100.9,0.9163678812640706,-0.4999999999999997,-0.8660254037844388,10,1099.0,4.0,12.015,173
computers1,2017-08-01,Cluster_Volume,109.9,109.9,0.902041406624196,-0.8660254037844385,-0.5000000000000004,2,219.8,4.0,10.39,173
computers1,2017-09-01,Cluster_Volume,98.9,109.9,0.8482232196460733,-1.0,-1.8369701987210297e-16,4,395.6,4.0,14.975,173
computers1,2017-10-01,Cluster_Volume,98.9,98.9,0.8417119598103991,-0.8660254037844386,0.5000000000000001,4,395.6,4.0,17.1225,173
computers1,2017-11-01,Cluster_Volume,98.9,98.9,0.8269461244739262,-0.5000000000000004,0.8660254037844384,6,593.4000000000001,4.0,16.14,173
computers1,2017-12-01,Cluster_Volume,98.9,98.9,0.8269461244739262,-2.4492935982947064e-16,1.0,1,98.9,4.0,13.71,173
computers1,2018-01-01,Cluster_Volume,90.534,98.9,0.6714372361153821,0.49999999999999994,0.8660254037844387,31,2806.554,4.0,14.08322581,173
computers1,2018-02-01,Cluster_Volume,84.75608696,90.534,0.6733580285276989,0.8660254037844386,0.5000000000000001,30,2542.6826088000003,4.0,14.096,173
computers1,2018-03-01,Cluster_Volume,87.5,84.75608696,0.7151287486466888,1.0,6.123233995736766e-17,13,1137.5,4.0,11.67230769,173
computers1,2018-04-01,Cluster_Volume,94.0,87.5,0.8022993704902773,0.8660254037844387,-0.4999999999999998,5,470.0,4.0,15.48,173
computers1,2018-06-01,Cluster_Volume,73.0,94.0,0.6379424508200072,1.2246467991473532e-16,-1.0,4,292.0,4.0,17.1875,173
computers1,2018-07-01,Cluster_Volume,66.34214286,73.0,0.5722603541792461,-0.4999999999999997,-0.8660254037844388,18,1194.1585714799999,4.0,21.16444444,173
computers1,2018-08-01,Cluster_Volume,79.9,66.34214286,0.6892090054343138,-0.8660254037844385,-0.5000000000000004,1,79.9,4.0,13.9,173
computers2,2017-11-01,Cluster_Volume,109.9,109.9,0.8915871170123585,-0.5000000000000004,0.8660254037844384,1,109.9,3.5,15.52,180
computers2,2017-12-01,Cluster_Volume,109.9,109.9,0.8915871170123585,-2.4492935982947064e-16,1.0,12,1318.8000000000002,3.5,25.24916667,180
computers2,2018-01-01,Cluster_Volume,97.6425,109.9,0.7241567844941811,0.49999999999999994,0.8660254037844387,29,2831.6325,3.5,14.84655172,180
computers2,2018-02-01,Cluster_Volume,78.7122807,97.6425,0.625342061604195,0.8660254037844386,0.5000000000000001,71,5588.5719297,3.5,14.53591549,180
computers2,2018-03-01,Cluster_Volume,81.02391304,78.7122807,0.6622003376314667,1.0,6.123233995736766e-17,27,2187.6456520799998,3.5,18.22148148,180
computers2,2018-04-01,Cluster_Volume,80.66666667,81.02391304,0.6884980413711707,0.8660254037844387,-0.4999999999999998,13,1048.66666671,3.5,18.17230769,180
computers2,2018-05-01,Cluster_Volume,79.8,80.66666667,0.6865500430169199,0.49999999999999994,-0.8660254037844387,11,877.8,3.5,14.41454545,180
computers2,2018-06-01,Cluster_Volume,78.9,79.8,0.6895021831465558,1.2246467991473532e-16,-1.0,10,789.0,3.5,17.328,180
computers2,2018-07-01,Cluster_Volume,77.9,78.9,0.6719572155611145,-0.4999999999999997,-0.8660254037844388,7,545.3000000000001,3.5,14.63857143,180
computers2,2018-08-01,Cluster_Volume,77.9,77.9,0.6719572155611145,-0.8660254037844385,-0.5000000000000004,2,155.8,3.5,13.415,180
computers3,2017-05-01,Cluster_Margin,178.0571429,178.0571429,1.0,0.49999999999999994,-0.8660254037844387,15,2670.8571435,4.2,18.75466667,922
computers3,2017-06-01,Cluster_Margin,149.8525,178.0571429,0.9779473346457978,1.2246467991473532e-16,-1.0,15,2247.7875,4.2,21.70066667,922
computers3,2017-07-01,Cluster_Margin,146.6,149.8525,1.015258893326254,-0.4999999999999997,-0.8660254037844388,4,586.4,4.2,18.27,922
computers3,2017-08-01,Cluster_Margin,144.96,146.6,0.9982914503978949,-0.8660254037844385,-0.5000000000000004,13,1884.48,4.2,19.28538462,922
computers3,2017-09-01,Cluster_Margin,138.59,144.96,0.968776941538318,-1.0,-1.8369701987210297e-16,12,1663.08,4.2,35.9225,922
computers3,2017-10-01,Cluster_Margin,137.9,138.59,0.9609848012799483,-0.8660254037844386,0.5000000000000001,16,2206.4,4.2,36.021875,922
computers3,2017-11-01,Cluster_Margin,137.9,137.9,1.0399959777772192,-0.5000000000000004,0.8660254037844384,18,2482.2000000000003,4.2,39.39888889,922
computers3,2017-12-01,Cluster_Margin,134.9,137.9,1.0251019529370045,-2.4492935982947064e-16,1.0,2,269.8,4.2,38.78,922
computers3,2018-01-01,Cluster_Margin,133.0,134.9,0.9863824905929907,0.49999999999999994,0.8660254037844387,5,665.0,4.2,38.044,922
computers3,2018-02-01,Cluster_Margin,132.97,133.0,1.0564010239829047,0.8660254037844386,0.5000000000000001,3,398.90999999999997,4.2,14.59666667,922
computers4,2017-02-01,Cluster_Volume,159.99,159.99,1.0,0.8660254037844386,0.5000000000000001,3,479.97,4.2,33.4,6550
computers4,2017-03-01,Cluster_Volume,159.99,159.99,1.0,1.0,6.123233995736766e-17,3,479.97,4.2,33.4,6550
computers4,2017-04-01,Cluster_Volume,139.99,159.99,1.0,0.8660254037844387,-0.4999999999999998,5,699.95,4.2,35.122,6550
computers4,2017-06-01,Cluster_Volume,159.99,139.99,1.0,1.2246467991473532e-16,-1.0,3,479.97,4.2,42.03333333,6550
computers4,2017-07-01,Cluster_Volume,139.99,159.99,1.0,-0.4999999999999997,-0.8660254037844388,6,839.94,4.2,48.10833333,6550
computers4,2017-08-01,Cluster_Volume,145.7042857,139.99,1.0,-0.8660254037844385,-0.5000000000000004,7,1019.9299999000001,4.2,36.46,6550
computers4,2017-09-01,Cluster_Volume,151.99,145.7042857,1.0,-1.0,-1.8369701987210297e-16,11,1671.89,4.2,43.72272727,6550
computers4,2017-10-01,Cluster_Volume,154.6958824,151.99,1.0,-0.8660254037844386,0.5000000000000001,17,2629.8300007999997,4.2,43.88117647,6550
computers4,2017-11-01,Cluster_Volume,149.99,154.6958824,1.0978091148628868,-0.5000000000000004,0.8660254037844384,18,2699.82,4.2,42.51722222,6550
computers4,2017-12-01,Cluster_Volume,149.99,149.99,1.0978091148628868,-2.4492935982947064e-16,1.0,23,3449.7700000000004,4.2,38.57,6550
computers4,2018-01-01,Cluster_Volume,156.5113514,149.99,1.1607523052632087,0.49999999999999994,0.8660254037844387,43,6729.9881102,4.2,36.8072093,6550
computers4,2018-02-01,Cluster_Volume,149.0,156.5113514,1.1837538736064737,0.8660254037844386,0.5000000000000001,31,4619.0,4.2,41.16322581,6550
computers4,2018-03-01,Cluster_Volume,136.1428571,149.0,1.1126819546869482,1.0,6.123233995736766e-17,44,5990.285712399999,4.2,48.0475,6550
computers4,2018-04-01,Cluster_Volume,120.9230769,136.1428571,1.0320905156874192,0.8660254037844387,-0.4999999999999998,56,6771.6923064,4.2,27.25303571,6550
computers4,2018-05-01,Cluster_Volume,119.0,120.9230769,1.023802695726986,0.49999999999999994,-0.8660254037844387,25,2975.0,4.2,39.2172,6550
computers4,2018-06-01,Cluster_Volume,114.4911538,119.0,1.0005310582518134,1.2246467991473532e-16,-1.0,27,3091.2611526,4.2,53.62555556,6550
computers4,2018-07-01,Cluster_Volume,119.99,114.4911538,1.0350211334425947,-0.4999999999999997,-0.8660254037844388,9,1079.9099999999999,4.2,48.62666667,6550
computers4,2018-08-01,Cluster_Volume,119.99,119.99,1.0350211334425947,-0.8660254037844385,-0.5000000000000004,10,1199.8999999999999,4.2,39.046,6550
computers5,2017-10-01,Cluster_Volume,167.0,167.0,1.025177452978679,-0.8660254037844386,0.5000000000000001,1,167.0,3.5,14.92,207
computers5,2017-12-01,Cluster_Volume,119.9,167.0,0.9471023460333344,-2.4492935982947064e-16,1.0,2,239.8,3.5,13.44,207
computers5,2018-01-01,Cluster_Volume,93.09489362,119.9,0.6904298724089106,0.49999999999999994,0.8660254037844387,57,5306.40893634,3.5,12.23912281,207
computers5,2018-02-01,Cluster_Volume,77.155,93.09489362,0.6129700007926676,0.8660254037844386,0.5000000000000001,45,3471.975,3.5,11.51311111,207
computers5,2018-03-01,Cluster_Volume,88.0,77.155,0.7192151986389557,1.0,6.123233995736766e-17,6,528.0,3.5,17.55333333,207
computers5,2018-04-01,Cluster_Volume,88.0,88.0,0.7510887723738767,0.8660254037844387,-0.4999999999999998,10,880.0,3.5,10.869,207
computers5,2018-06-01,Cluster_Volume,89.9,88.0,0.7856304976536802,1.2246467991473532e-16,-1.0,3,269.70000000000005,3.5,21.82666667,207
computers5,2018-07-01,Cluster_Volume,78.9,89.9,0.6805831104977142,-0.4999999999999997,-0.8660254037844388,3,236.70000000000002,3.5,13.41333333,207
computers6,2018-01-01,Cluster_Volume,150.3545455,150.3545455,1.11509091024261,0.49999999999999994,0.8660254037844387,22,3307.800001,4.3,22.54772727,533
computers6,2018-02-01,Cluster_Volume,149.9,150.3545455,1.1909040647893314,0.8660254037844386,0.5000000000000001,69,10343.1,4.3,26.55289855,533
computers6,2018-03-01,Cluster_Volume,149.9,149.9,1.2251177076815847,1.0,6.123233995736766e-17,51,7644.900000000001,4.3,28.47588235,533
computers6,2018-04-01,Cluster_Volume,149.9,149.9,1.2794114429414105,0.8660254037844387,-0.4999999999999998,35,5246.5,4.3,30.22742857,533
computers6,2018-05-01,Cluster_Volume,149.9,149.9,1.289647261256094,0.49999999999999994,-0.8660254037844387,52,7794.8,4.3,18.94307692,533
computers6,2018-06-01,Cluster_Volume,149.9,149.9,1.3099667586016313,1.2246467991473532e-16,-1.0,27,4047.3,4.3,27.62666667,533
computers6,2018-07-01,Cluster_Volume,149.9,149.9,1.293021650996291,-0.4999999999999997,-0.8660254037844388,13,1948.7,4.3,33.57153846,533
computers6,2018-08-01,Cluster_Volume,149.9,149.9,1.293021650996291,-0.8660254037844385,-0.5000000000000004,5,749.5,4.3,24.76,533
consoles1,2017-07-01,Cluster_Volume,19.9,19.9,1.0,-0.4999999999999997,-0.8660254037844388,13,258.7,4.2,13.47307692,150
consoles1,2017-08-01,Cluster_Volume,19.9,19.9,1.0,-0.8660254037844385,-0.5000000000000004,24,477.59999999999997,4.2,16.16375,150
consoles1,2017-09-01,Cluster_Volume,19.9,19.9,1.0,-1.0,-1.8369701987210297e-16,9,179.1,4.2,16.13333333,150
consoles1,2017-10-01,Cluster_Volume,21.54285714,19.9,1.013743650934185,-0.8660254037844386,0.5000000000000001,28,603.19999992,4.2,13.53428571,150
consoles1,2017-11-01,Cluster_Volume,24.5,21.54285714,1.0,-0.5000000000000004,0.8660254037844384,28,686.0,4.2,13.64535714,150
consoles1,2017-12-01,Cluster_Volume,24.5,24.5,1.0,-2.4492935982947064e-16,1.0,16,392.0,4.2,12.87375,150
consoles1,2018-02-01,Cluster_Volume,32.5,24.5,1.0,0.8660254037844386,0.5000000000000001,5,162.5,4.2,15.256,150
consoles1,2018-03-01,Cluster_Volume,32.5,32.5,0.9975153464191031,1.0,6.123233995736766e-17,6,195.0,4.2,18.05666667,150
consoles1,2018-04-01,Cluster_Volume,35.05714286,32.5,1.0082169268962906,0.8660254037844387,-0.4999999999999998,7,245.40000002,4.2,12.98571429,150
consoles1,2018-05-01,Cluster_Volume,36.2,35.05714286,1.0,0.49999999999999994,-0.8660254037844387,3,108.60000000000001,4.2,15.87,150
consoles1,2018-06-01,Cluster_Volume,36.2,36.2,1.0,1.2246467991473532e-16,-1.0,2,72.4,4.2,18.35,150
consoles1,2018-07-01,Cluster_Volume,36.2,36.2,1.0,-0.4999999999999997,-0.8660254037844388,1,36.2,4.2,22.18,150
consoles2,2017-07-01,Cluster_Margin,19.9,19.9,1.0,-0.4999999999999997,-0.8660254037844388,1,19.9,3.9,11.85,100
consoles2,2017-08-01,Cluster_Margin,19.9,19.9,1.0,-0.8660254037844385,-0.5000000000000004,11,218.89999999999998,3.9,15.83272727,100
consoles2,2017-09-01,Cluster_Margin,19.9,19.9,1.0,-1.0,-1.8369701987210297e-16,9,179.1,3.9,15.41111111,100
consoles2,2017-10-01,Cluster_Margin,20.66666667,19.9,0.9860648289390448,-0.8660254037844386,0.5000000000000001,12,248.00000004000003,3.9,12.80333333,100
consoles2,2017-11-01,Cluster_Margin,24.5,20.66666667,1.0,-0.5000000000000004,0.8660254037844384,23,563.5,3.9,13.65217391,100
consoles2,2017-12-01,Cluster_Margin,24.5,24.5,1.0,-2.4492935982947064e-16,1.0,17,416.5,3.9,13.52470588,100
consoles2,2018-01-01,Cluster_Margin,27.03333333,24.5,1.0,0.49999999999999994,0.8660254037844387,10,270.3333333,3.9,13.319,100
consoles2,2018-02-01,Cluster_Margin,32.5,27.03333333,1.0,0.8660254037844386,0.5000000000000001,1,32.5,3.9,11.85,100
consoles2,2018-03-01,Cluster_Margin,32.74285714,32.5,1.0024784953784796,1.0,6.123233995736766e-17,7,229.19999997999997,3.9,14.02714286,100
consoles2,2018-04-01,Cluster_Margin,34.2,32.74285714,0.99171499583011,0.8660254037844387,-0.4999999999999998,6,205.20000000000002,3.9,15.015,100
cool1,2017-02-01,Cluster_Margin,85.70428571,85.70428571,1.0000000000000002,0.8660254037844386,0.5000000000000001,7,599.9299999699999,4.2,21.97142857,1200
cool1,2017-03-01,Cluster_Margin,99.99,85.70428571,0.9090826438767159,1.0,6.123233995736766e-17,14,1399.86,4.2,16.64428571,1200
cool1,2017-04-01,Cluster_Margin,99.99,99.99,0.9090826438767159,0.8660254037844387,-0.4999999999999998,17,1699.83,4.2,14.20235294,1200
cool1,2017-05-01,Cluster_Margin,99.99,99.99,0.9090826438767159,0.49999999999999994,-0.8660254037844387,22,2199.7799999999997,4.2,15.02090909,1200
cool1,2017-06-01,Cluster_Margin,99.99,99.99,0.9090826438767159,1.2246467991473532e-16,-1.0,14,1399.86,4.2,13.82642857,1200
cool1,2017-07-01,Cluster_Margin,99.99,99.99,0.9090826438767159,-0.4999999999999997,-0.8660254037844388,11,1099.8899999999999,4.2,16.52909091,1200
cool1,2017-08-01,Cluster_Margin,99.99,99.99,0.9465538051324125,-0.8660254037844385,-0.5000000000000004,14,1399.86,4.2,18.975,1200
cool1,2017-09-01,Cluster_Margin,99.99,99.99,1.3071727383649991,-1.0,-1.8369701987210297e-16,3,299.96999999999997,4.2,15.93333333,1200
cool1,2017-10-01,Cluster_Margin,99.99,99.99,0.9374941400756321,-0.8660254037844386,0.5000000000000001,2,199.98,4.2,16.95,1200
cool1,2017-11-01,Cluster_Margin,99.99,99.99,0.9090826438767159,-0.5000000000000004,0.8660254037844384,4,399.96,4.2,16.1875,1200
cool1,2017-12-01,Cluster_Margin,99.99,99.99,0.9090826438767159,-2.4492935982947064e-16,1.0,3,299.96999999999997,4.2,15.26666667,1200
cool1,2018-01-01,Cluster_Margin,99.99,99.99,1.1560428549406503,0.49999999999999994,0.8660254037844387,3,299.96999999999997,4.2,16.54,1200
cool1,2018-02-01,Cluster_Margin,99.99,99.99,0.9090826438767159,0.8660254037844386,0.5000000000000001,1,99.99,4.2,13.72,1200
cool1,2018-03-01,Cluster_Margin,99.99,99.99,1.1320477017133368,1.0,6.123233995736766e-17,2,199.98,4.2,20.78,1200
cool1,2018-04-01,Cluster_Margin,89.86333333,99.99,1.0578241079582744,0.8660254037844387,-0.4999999999999998,3,269.58999999,4.2,19.87666667,1200
cool2,2017-03-01,Cluster_Volume,129.99,129.99,1.0833402783565298,1.0,6.123233995736766e-17,8,1039.92,4.3,18.77875,1600
cool2,2017-04-01,Cluster_Volume,129.99,129.99,1.0833402783565298,0.8660254037844387,-0.4999999999999998,14,1819.8600000000001,4.3,17.39642857,1600
cool2,2017-05-01,Cluster_Volume,129.99,129.99,1.0833402783565298,0.49999999999999994,-0.8660254037844387,18,2339.82,4.3,18.27277778,1600
cool2,2017-06-01,Cluster_Volume,129.99,129.99,1.0833402783565298,1.2246467991473532e-16,-1.0,17,2209.83,4.3,17.06117647,1600
cool2,2017-07-01,Cluster_Volume,129.99,129.99,1.0833402783565298,-0.4999999999999997,-0.8660254037844388,16,2079.84,4.3,18.715625,1600
cool2,2017-08-01,Cluster_Volume,116.9275,129.99,1.0507346223546856,-0.8660254037844385,-0.5000000000000004,16,1870.84,4.3,19.02125,1600
cool2,2017-10-01,Cluster_Volume,119.99,116.9275,1.0588287201811926,-0.8660254037844386,0.5000000000000001,10,1199.8999999999999,4.3,19.997,1600
cool2,2017-11-01,Cluster_Volume,129.99,119.99,1.0833402783565298,-0.5000000000000004,0.8660254037844384,9,1169.91,4.3,22.67444444,1600
cool2,2017-12-01,Cluster_Volume,129.99,129.99,1.0833402783565298,-2.4492935982947064e-16,1.0,3,389.97,4.3,25.59,1600
cool2,2018-01-01,Cluster_Volume,129.99,129.99,1.5028903961769693,0.49999999999999994,0.8660254037844387,4,519.96,4.3,17.41,1600
cool2,2018-02-01,Cluster_Volume,129.99,129.99,1.0833402783565298,0.8660254037844386,0.5000000000000001,2,259.98,4.3,16.71,1600
cool2,2018-03-01,Cluster_Volume,129.99,129.99,1.471695977054872,1.0,6.123233995736766e-17,1,129.99,4.3,18.49,1600
cool2,2018-04-01,Cluster_Volume,129.99,129.99,1.530174217870804,0.8660254037844387,-0.4999999999999998,1,129.99,4.3,23.49,1600
cool3,2017-09-01,Cluster_Volume,29.5,29.5,0.5566387823133531,-1.0,-1.8369701987210297e-16,1,29.5,4.4,11.73,1867
cool3,2018-01-01,Cluster_Volume,29.5,29.5,0.34106674888238014,0.49999999999999994,0.8660254037844387,76,2242.0,4.4,16.53263158,1867
cool3,2018-03-01,Cluster_Volume,35.0,29.5,0.39625632123179105,1.0,6.123233995736766e-17,26,910.0,4.4,16.25615385,1867
cool3,2018-04-01,Cluster_Volume,35.0,35.0,0.41200167417092187,0.8660254037844387,-0.4999999999999998,4,140.0,4.4,14.845,1867
cool3,2018-05-01,Cluster_Volume,35.0,35.0,1.0,0.49999999999999994,-0.8660254037844387,4,140.0,4.4,13.6375,1867
cool3,2018-06-01,Cluster_Volume,65.0,35.0,1.0,1.2246467991473532e-16,-1.0,2,130.0,4.4,15.01,1867
